,video_ID,has_title,has_description,has_tags,readability,sentence_count,word_count,word_unique,transition_words,summary_words,active_verb,video_duration,transcript_sentence_count,transcription_confidence_avg,transcript_wordcount,transcript_unique_wordcount,transcription_active_wordcount,transcription_summary_wordcount,transcription_transition_wordcount,unique_obj_count,scene_count,MED_pred,UND_pred
163,n_1jO64tuQA,1,1,1,14.83344828,2,58,50,2,0,7,297,13.0,0.9157408831152817,268.0,134.0,38.0,0.0,20.0,11.0,1.0,0,1
164,eANADrE6oMg,1,0,0,0.0,0,0,0,0,0,0,298,18.0,0.9157408831152817,240.0,141.0,43.0,0.0,10.0,58.0,30.0,1,1
165,iYJ41ABHJ2U,1,0,0,0.0,0,0,0,0,0,0,170,13.0,0.9157408831152817,246.0,132.0,37.0,0.0,14.0,21.0,4.0,0,1
166,JBYy5C5bu4I,1,1,0,16.11,1,6,6,0,0,1,187,24.0,0.9157408831152817,371.0,190.0,42.0,0.0,27.0,25.0,68.0,1,0
167,SCgHauE_AdY,1,1,1,8.7,1,32,26,0,0,1,341,14.0,0.9157408831152817,221.0,109.0,14.0,1.0,10.0,7.0,4.0,0,1
168,KWK-Hfgz_a4,1,1,1,-16.22,1,1,1,0,0,0,78,64.0,0.9157408831152817,938.0,331.0,166.0,0.0,51.0,19.0,3.0,1,1
169,O7l3qg0Z4GE,1,1,1,19.29891304,5,138,100,7,0,18,223,20.0,0.92426111,332.0,188.0,39.0,0.0,12.0,33.0,2.0,0,1
170,1DX5mdLMTIc,1,1,0,9.456428571,1,14,14,1,0,1,349,13.0,0.95128504,93.0,61.0,12.0,0.0,1.0,50.0,4.0,1,1
171,HiqoicYtVjo,1,1,1,12.88996731,19,483,229,7,0,74,242,28.0,0.95908759,298.0,165.0,43.0,0.0,21.0,50.0,31.0,1,1
172,ZiITCnnFbwQ,1,1,1,10.27203877,31,609,294,8,0,76,178,26.0,0.938798249,383.0,202.0,73.0,0.0,15.0,54.0,20.0,1,1
173,rMMpeLLgdgY,1,1,1,13.86915114,6,161,88,3,0,15,173,3.0,0.774291109,10.0,9.0,2.0,0.0,0.0,22.0,3.0,1,1
174,AyDHP9puCag,1,1,1,31.22065789,5,228,143,5,0,19,129,37.0,0.906572362,563.0,236.0,93.0,0.0,42.0,13.0,13.0,1,1
175,ACx1t-Tv14k,1,1,1,16.29818182,6,165,104,3,0,25,242,33.0,0.924057618,518.0,236.0,70.0,0.0,16.0,45.0,4.0,0,1
176,eOsY84oYqKg,1,1,1,14.74623083,30,826,393,13,0,140,295,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,17.0,1.0,1,1
177,hI_EHXTUpzA,1,1,1,23.53125,2,88,60,2,0,7,230,59.0,0.9157408831152817,969.0,363.0,160.0,0.0,62.0,49.0,68.0,0,0
178,wE1tZ6AF8wU,1,1,1,12.40061096,21,371,242,7,0,45,306,27.0,0.923323659,348.0,165.0,57.0,0.0,19.0,64.0,58.0,1,1
179,FF-UXsxj-Wk,1,1,1,46.93462,8,375,236,6,0,24,326,35.0,0.957553637,652.0,240.0,87.0,0.0,19.0,27.0,35.0,1,1
180,_f97dPx2vjI,1,1,1,20.99397333,3,125,73,5,0,15,117,9.0,0.965753108,214.0,115.0,26.0,0.0,19.0,12.0,4.0,1,0
181,mMcz8jeAvIY,1,1,0,-1.945,1,6,6,1,0,0,250,25.0,0.964049876,260.0,135.0,43.0,0.0,7.0,33.0,24.0,0,1
182,77oyUdNZ054,1,1,1,26.57455274,7,321,185,9,0,20,326,16.0,0.785053839,169.0,116.0,17.0,0.0,4.0,31.0,10.0,0,0
183,qtqN9Bcvt4U,1,1,1,17.75115591,8,279,164,3,0,40,208,8.0,0.945817673,93.0,64.0,13.0,0.0,1.0,71.0,69.0,1,1
184,Jwb6qCD-GKE,1,1,1,12.36144518,28,602,311,7,0,81,284,16.0,0.9157408831152817,241.0,130.0,38.0,0.0,22.0,36.0,13.0,1,1
185,t2e__ebF36g,1,1,0,6.12,1,8,8,0,0,0,360,5.0,0.909168585,58.0,37.0,7.0,0.0,2.0,63.0,36.0,1,1
186,TtAP3-xQlgE,1,1,1,23.99512821,3,117,86,3,0,5,84,8.0,0.947662473,96.0,61.0,13.0,0.0,6.0,3.0,2.0,1,1
187,H5LuUPA8Hvk,1,1,1,9.970765043,31,557,294,10,0,66,233,8.0,0.949935486,99.0,62.0,19.0,0.0,9.0,12.0,6.0,1,1
188,zK8gvcz6vYA,1,1,1,16.72717054,3,86,60,3,0,10,206,53.0,0.9157408831152817,780.0,293.0,133.0,0.0,39.0,19.0,28.0,0,0
189,kOnN-Zh6HHE,1,1,1,106.615,1,198,128,1,0,9,259,59.0,0.9157408831152817,885.0,362.0,119.0,1.0,69.0,2.0,4.0,1,1
190,bIhy-Rb2xp4,1,1,1,20.1476875,4,160,114,3,0,27,117,15.0,0.871545088,131.0,91.0,17.0,0.0,1.0,6.0,1.0,0,1
191,E4nEnsvdJ4Q,1,1,1,21.52305294,7,197,128,4,0,19,311,26.0,0.9576139,381.0,210.0,47.0,0.0,24.0,15.0,6.0,1,1
192,kID-schp2eg,1,1,1,9.857818826,32,494,257,8,0,66,251,70.0,0.9157408831152817,974.0,363.0,167.0,0.0,39.0,9.0,1.0,1,1
193,3GLhwx_G5gE,1,1,1,10.31208672,18,328,197,8,0,63,106,37.0,0.966406018,478.0,213.0,84.0,0.0,23.0,20.0,10.0,1,1
194,wNnw9Luiv2M,1,1,1,9.049352979,14,223,136,6,0,36,109,2.0,0.961686004,17.0,16.0,2.0,0.0,1.0,25.0,6.0,1,1
195,OrcdGY64iEE,1,1,1,8.382878788,3,44,43,7,0,6,149,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,64.0,58.0,0,1
196,TYINyqyp8xE,1,1,1,32.34722222,1,54,35,3,0,2,109,50.0,0.9157408831152817,808.0,294.0,147.0,0.0,43.0,18.0,12.0,1,0
197,OlP9j1Z2Qbo,1,1,1,8.771207412,35,478,281,9,0,47,199,35.0,0.895945281,576.0,222.0,107.0,1.0,55.0,8.0,1.0,1,1
198,lLGpRQNAku4,1,1,1,19.96826087,2,46,41,2,0,6,232,12.0,0.942181379,168.0,102.0,28.0,0.0,8.0,10.0,2.0,1,1
199,dhIEqen1siQ,1,1,1,8.753977609,36,526,298,9,0,67,267,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,2.0,7.0,1,1
200,GY8S5ts8_p0,1,1,1,24.98157143,5,210,140,2,0,16,255,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,6.0,3.0,1,1
201,zgd2g-SICIc,1,1,1,55.46465347,1,101,76,3,0,9,219,10.0,0.9157408831152817,138.0,82.0,19.0,0.0,6.0,24.0,1.0,1,1
202,dGRzVyj3vPw,1,1,1,16.20692308,1,26,25,1,0,3,174,31.0,0.9157408831152817,598.0,232.0,87.0,0.0,42.0,3.0,4.0,1,1
203,9M72oTDgBgc,1,1,1,8.454011494,12,145,113,5,0,20,158,19.0,0.9157408831152817,134.0,77.0,22.0,0.0,2.0,19.0,8.0,1,1
204,rrQaifY-kdw,1,1,1,10.06588235,1,17,17,1,0,2,160,32.0,0.9157408831152817,433.0,188.0,73.0,0.0,25.0,28.0,1.0,1,1
205,4BVbYDavIyQ,1,1,0,10.061125,5,80,63,3,0,11,178,5.0,0.926270161,67.0,48.0,11.0,0.0,4.0,44.0,27.0,1,1
206,TKGBNNRWYts,1,1,1,18.34365854,2,41,31,2,0,0,136,64.0,0.93261697,942.0,331.0,170.0,0.0,43.0,44.0,5.0,0,1
207,T28YaCoRd1E,1,1,0,16.28015625,2,64,44,4,0,11,352,2.0,0.97144396,67.0,52.0,11.0,0.0,5.0,30.0,18.0,1,1
208,QKbczu4TR_Q,1,1,1,17.750625,2,48,44,2,0,9,189,19.0,0.9157408831152817,261.0,128.0,46.0,0.0,11.0,17.0,1.0,0,1
209,xi9FH0gWLn4,1,1,1,16.83,1,20,20,1,0,3,102,59.0,0.9157408831152817,893.0,285.0,131.0,0.0,54.0,57.0,10.0,0,1
210,3CAQ0ydXatM,1,1,1,21.01615385,2,78,63,2,0,8,60,11.0,0.9157408831152817,196.0,116.0,31.0,0.0,10.0,6.0,6.0,1,1
211,_1I3bIx1ge8,1,1,0,7.89483871,4,62,52,2,0,10,324,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,38.0,29.0,0,1
212,9tvD2sMl9hI,1,1,1,19.14780488,2,41,37,2,0,2,252,16.0,0.9157408831152817,177.0,89.0,35.0,0.0,15.0,3.0,1.0,0,1
213,BubcCGoClzc,1,1,1,46.03451613,1,62,50,2,0,4,160,26.0,0.9157408831152817,389.0,177.0,61.0,0.0,19.0,14.0,2.0,0,1
214,jPJb30zPGLg,1,1,0,17.277,1,30,29,3,0,4,108,3.0,0.9157408831152817,8.0,8.0,1.0,0.0,0.0,16.0,10.0,1,1
215,sNLk_bHlK1w,1,1,1,18.34365854,2,41,31,2,0,0,140,2.0,0.96697481,10.0,10.0,0.0,0.0,0.0,27.0,12.0,1,1
216,LO-hIUcLinY,1,1,1,44.50917647,1,85,70,2,0,14,217,16.0,0.9157408831152817,70.0,54.0,11.0,0.0,0.0,68.0,152.0,1,1
217,QA1KHpMikYE,1,1,1,18.34365854,2,41,31,2,0,0,131,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,4.0,3.0,0,1
218,SRSJILKSx18,1,0,0,0.0,0,0,0,0,0,0,342,25.0,0.937869931,320.0,152.0,60.0,0.0,25.0,22.0,64.0,1,1
219,e0XN_hjfQiA,1,1,1,14.67170213,4,94,71,4,0,12,251,42.0,0.890784291,557.0,206.0,77.0,0.0,24.0,18.0,31.0,1,0
220,VZBGZ7YT-vY,1,1,1,12.59360544,3,49,42,2,0,6,142,8.0,0.9157408831152817,51.0,39.0,6.0,0.0,0.0,24.0,16.0,1,1
221,WM3v85H1jX0,1,1,1,18.66649485,5,97,79,2,0,11,277,11.0,0.884370824,148.0,108.0,25.0,0.0,9.0,9.0,6.0,1,1
222,8UVyZKpPto4,1,1,1,13.55173913,3,69,50,3,0,11,309,9.0,0.9157408831152817,71.0,49.0,11.0,0.0,0.0,2.0,1.0,1,1
223,StG4seQPUyc,1,1,1,10.25465121,44,490,251,11,0,48,226,26.0,0.864865899,430.0,208.0,66.0,1.0,23.0,19.0,8.0,1,1
224,Qvm77ZuZJlQ,1,1,1,10.89705882,1,17,17,2,0,2,77,18.0,0.9157408831152817,167.0,106.0,23.0,0.0,3.0,29.0,54.0,1,0
225,cZz7EvpXn10,1,1,1,14.62,3,75,55,3,0,10,211,22.0,0.961873487,349.0,146.0,38.0,0.0,22.0,5.0,22.0,0,1
226,dH9Y_rby-jQ,1,1,1,6.965714286,3,21,21,2,0,4,192,16.0,0.966944218,203.0,104.0,36.0,0.0,8.0,20.0,19.0,0,1
227,z3fIF0kmRhs,1,1,1,15.48904029,28,617,344,11,0,71,308,55.0,0.9157408831152817,859.0,307.0,107.0,0.0,40.0,50.0,31.0,1,1
228,H8rHmS7d5wo,1,1,0,13.11671171,3,74,56,3,0,10,61,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,21.0,9.0,1,1
229,74s6eiBBBFU,1,1,1,10.68783878,29,527,299,9,0,66,284,29.0,0.9157408831152817,534.0,272.0,60.0,1.0,31.0,42.0,35.0,1,1
230,91d7RAFI-2w,1,1,1,10.48499179,28,522,272,8,0,59,305,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,42.0,26.0,1,1
231,TidRyyrTz4k,1,1,1,8.503333333,7,126,100,3,0,13,222,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,29.0,29.0,0,1
232,8K61V8gSnDs,1,1,1,37.39983527,6,344,189,5,0,27,95,31.0,0.9157408831152817,519.0,205.0,74.0,0.0,28.0,33.0,1.0,1,1
233,mQA9XFp8_hE,1,1,1,11.05193728,36,698,344,10,0,98,245,6.0,0.941473285,93.0,56.0,16.0,0.0,6.0,34.0,1.0,1,1
234,aJ1ktj_9exI,1,1,1,20.33458333,3,72,61,2,0,9,226,4.0,0.699273249,55.0,40.0,10.0,0.0,4.0,1.0,1.0,1,1
235,5pD9HnPYQao,1,1,1,9.716890244,30,492,283,9,0,52,205,9.0,0.92821369,89.0,54.0,15.0,0.0,3.0,50.0,4.0,1,1
236,LvaVsnHbIbI,1,1,1,11.20654633,23,442,262,7,0,47,287,31.0,0.94646715,391.0,144.0,41.0,0.0,22.0,45.0,25.0,1,1
237,UIQgolIGQEU,1,1,1,14.8673484,26,548,294,11,0,73,220,34.0,0.902180976,500.0,221.0,77.0,0.0,30.0,29.0,9.0,1,1
238,HyKyfNkoBOo,1,1,0,36.31724138,1,58,42,2,0,2,296,17.0,0.971685082,241.0,133.0,51.0,0.0,10.0,14.0,1.0,0,0
239,8xz4VCgx-uE,1,1,0,10.96283133,4,83,63,3,0,13,222,6.0,0.923322907,54.0,44.0,9.0,0.0,3.0,64.0,58.0,1,1
240,TNspLEjrQ00,1,1,1,11.71352869,9,182,116,6,0,26,235,20.0,0.897988296,319.0,184.0,61.0,0.0,27.0,13.0,20.0,0,1
241,A-8de9LuVJQ,1,1,1,10.414375,1,16,15,2,0,2,158,9.0,0.881773055,173.0,86.0,34.0,0.0,11.0,4.0,5.0,0,1
242,C8yAb7MDW5k,1,1,0,3.599411765,2,17,15,2,0,3,216,19.0,0.865158447,155.0,92.0,18.0,0.0,3.0,7.0,5.0,0,1
243,2M3tKFajs90,1,1,1,16.0075,1,16,15,0,0,0,156,12.0,0.964872708,133.0,71.0,17.0,0.0,5.0,36.0,5.0,1,1
244,r3Bcu08av_Q,1,1,1,17.27342029,6,115,94,4,0,10,264,2.0,0.961559025,21.0,20.0,2.0,0.0,1.0,59.0,17.0,1,1
245,J8uGuJ9rQVU,1,1,1,20.22647059,2,51,32,2,0,8,225,19.0,0.9157408831152817,362.0,152.0,61.0,0.0,32.0,6.0,15.0,0,1
246,rnl0Pp8WtXA,1,1,0,12.60538462,1,13,13,0,0,0,340,34.0,0.9157408831152817,609.0,272.0,99.0,0.0,34.0,8.0,2.0,1,1
247,SQob7fvd-zQ,1,1,1,19.49640625,20,384,244,6,0,26,261,19.0,0.9157408831152817,297.0,144.0,63.0,0.0,17.0,52.0,26.0,1,1
248,4X0jKnpc7lQ,1,1,1,23.31166667,8,360,209,5,0,54,330,5.0,0.969584932,93.0,59.0,17.0,0.0,5.0,16.0,16.0,0,1
249,iZJMOAIrUIM,1,1,1,9.325442177,3,49,42,2,0,5,165,5.0,0.955592453,35.0,30.0,4.0,0.0,1.0,5.0,10.0,1,1
250,NR1fyFM1Dro,1,1,1,28.74154229,3,134,105,6,0,13,152,36.0,0.972116366,642.0,195.0,128.0,0.0,45.0,19.0,2.0,1,1
251,xRyYAvhpeMk,1,1,1,11.76897833,19,493,202,9,0,94,156,4.0,0.970805903,98.0,67.0,18.0,0.0,9.0,5.0,1.0,1,1
252,I8D8zpLqpw8,1,1,1,0.0,0,0,0,0,0,0,302,28.0,0.840081792,309.0,154.0,36.0,0.0,12.0,44.0,49.0,1,1
253,PSRgQFSuX7o,1,1,1,12.53423077,4,78,61,2,0,7,195,26.0,0.9157408831152817,299.0,145.0,49.0,0.0,19.0,4.0,1.0,0,1
254,sZEeCWcwD1g,1,1,1,17.63356322,3,58,39,2,0,5,359,23.0,0.949112296,330.0,152.0,47.0,0.0,24.0,20.0,5.0,0,1
255,5nEnB97_W6I,1,1,1,12.93935484,5,93,78,4,0,9,212,43.0,0.969841838,574.0,257.0,90.0,0.0,27.0,16.0,11.0,1,0
256,Bz5AjMAA8fg,1,1,1,18.00051724,2,58,47,3,0,7,217,61.0,0.96775903,874.0,338.0,146.0,0.0,58.0,48.0,56.0,0,1
257,FLYHICUIYDE,1,1,1,8.26,1,6,6,1,0,0,101,34.0,0.962654511,497.0,231.0,79.0,0.0,33.0,77.0,4.0,1,1
258,33nZHuUkyMw,1,1,1,9.7275,3,48,37,2,0,5,229,20.0,0.893627879,264.0,139.0,40.0,0.0,21.0,21.0,29.0,0,1
259,LbGYHhQRtVs,1,1,1,13.91333333,6,157,107,3,0,21,304,65.0,0.9157408831152817,913.0,338.0,136.0,0.0,43.0,48.0,34.0,0,1
260,9iUB9GMxjNw,1,1,1,0.0,0,0,0,0,0,0,129,5.0,0.955288008,72.0,49.0,13.0,0.0,6.0,32.0,20.0,0,1
261,PBjatPLjof0,1,1,1,29.31291375,3,143,103,6,0,15,167,36.0,0.963541554,585.0,227.0,72.0,0.0,37.0,48.0,10.0,1,1
262,ZBFs0cbadqo,1,1,1,5.852,1,15,15,0,0,3,318,21.0,0.910231543,444.0,181.0,48.0,0.0,27.0,9.0,11.0,0,1
263,Z4NWmUjuaxg,1,1,1,19.59666667,2,72,52,3,0,9,249,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,46.0,24.0,1,1
264,XJhz6nVBdWw,1,1,1,13.57933333,2,45,35,1,0,2,297,36.0,0.922065151,554.0,231.0,72.0,0.0,32.0,53.0,15.0,1,1
265,PtpSVGSY59A,1,1,1,5.007486601,27,463,233,14,0,97,240,56.0,0.9157408831152817,769.0,274.0,146.0,0.0,40.0,66.0,38.0,1,1
266,OJq_3J8x2qY,1,1,1,12.13457364,3,43,35,3,0,4,185,4.0,0.783045193,19.0,17.0,1.0,0.0,0.0,34.0,118.0,1,1
267,ySScxN8MuFU,1,1,1,21.37277778,5,162,101,3,0,16,331,27.0,0.913354002,494.0,243.0,62.0,0.0,32.0,37.0,44.0,1,1
268,gwVnGs9p-h0,1,1,1,12.54199365,9,175,124,5,0,19,334,19.0,0.927809695,297.0,163.0,36.0,0.0,16.0,9.0,4.0,1,1
269,0-h7haNhAic,1,1,1,12.68723801,18,352,196,4,0,48,110,5.0,0.955789864,82.0,41.0,7.0,0.0,4.0,21.0,10.0,1,1
270,LjRmmPTdFgE,1,0,1,0.0,0,0,0,0,0,0,180,17.0,0.954964598,309.0,139.0,67.0,0.0,17.0,18.0,6.0,0,1
271,NmU0B-XAUr0,1,1,1,12.4410929,3,61,50,3,0,8,151,5.0,0.9157408831152817,19.0,17.0,2.0,0.0,0.0,35.0,3.0,1,1
272,J5T1YkE1tGM,1,1,1,13.48294118,3,51,40,2,0,3,205,56.0,0.9157408831152817,899.0,350.0,151.0,0.0,57.0,65.0,58.0,0,1
273,VQcnVBfkIkE,1,1,1,11.98173913,1,23,22,0,0,6,335,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,21.0,26.0,0,1
274,Z-d5srfI9to,1,1,1,19.6768,2,75,54,2,0,10,217,6.0,0.865525137,71.0,49.0,14.0,0.0,4.0,55.0,33.0,1,1
275,XETG8azHiv4,1,1,1,19.04123016,8,189,139,7,0,21,273,16.0,0.91038233,276.0,145.0,37.0,0.0,15.0,53.0,19.0,1,1
276,fRJCfgorLzM,1,1,0,20.28515152,3,99,82,2,0,16,320,11.0,0.9157408831152817,290.0,136.0,48.0,0.0,18.0,3.0,1.0,1,1
277,WI6f8aoWyD8,1,1,1,9.916484848,3,55,49,2,0,5,149,11.0,0.9157408831152817,141.0,79.0,16.0,0.0,9.0,6.0,8.0,1,1
278,v-yeVxI4CeE,1,1,1,9.902176871,3,49,43,2,0,3,109,49.0,0.950672686,795.0,279.0,136.0,0.0,52.0,27.0,15.0,0,1
279,bn4NX4x81Fk,1,1,1,0.0,0,0,0,0,0,0,340,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,4.0,1.0,1,1
280,r6IMMEp56ts,1,1,1,9.118636364,2,22,16,0,0,4,98,30.0,0.909078151,381.0,192.0,49.0,0.0,21.0,63.0,36.0,1,0
281,46xCuYATOyA,1,1,1,16.59625,3,48,38,2,0,5,176,3.0,0.926516162,31.0,25.0,4.0,0.0,2.0,11.0,13.0,1,1
282,_eTAUmqG7b8,1,1,1,12.79886364,8,176,109,5,0,32,68,31.0,0.9157408831152817,495.0,206.0,58.0,1.0,21.0,29.0,12.0,0,1
283,2TiuzhZRmXs,1,1,0,6.12,1,8,8,0,0,0,301,7.0,0.956328428,78.0,55.0,16.0,0.0,5.0,9.0,4.0,1,1
284,viSt5pmKoL8,1,1,1,12.0655,2,20,19,2,0,3,256,32.0,0.968260547,511.0,192.0,83.0,0.0,28.0,21.0,7.0,1,1
285,MKS2Hm5ofBE,1,1,1,9.884148629,35,594,322,7,0,55,291,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,20.0,3.0,1,1
286,Tqfsh-V41Oc,1,1,1,22.17685714,3,105,81,2,0,9,202,51.0,0.9157408831152817,551.0,216.0,98.0,0.0,25.0,43.0,12.0,1,1
287,8fxy-dMqt1Y,1,1,1,26.74061538,5,195,135,3,0,14,209,18.0,0.9157408831152817,263.0,133.0,55.0,0.0,24.0,25.0,31.0,0,1
288,0cd-4xuiguo,1,1,1,12.12,1,20,17,1,0,0,217,44.0,0.9157408831152817,789.0,355.0,101.0,0.0,40.0,44.0,13.0,0,1
289,IDDPNuU-420,1,1,1,37.71606557,1,61,55,3,0,7,75,62.0,0.9157408831152817,1050.0,313.0,163.0,0.0,73.0,20.0,6.0,0,0
290,OMn8Tq5Eyao,1,1,1,13.28883495,5,103,81,2,0,10,208,14.0,0.9157408831152817,198.0,107.0,22.0,0.0,14.0,21.0,20.0,1,0
291,iPKbj0IUld4,1,1,1,14.61863636,1,22,17,1,0,2,169,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,10.0,3.0,0,1
292,RpfHg6Que7E,1,1,1,13.3902907,8,172,115,3,0,23,247,10.0,0.909035753,69.0,51.0,13.0,0.0,4.0,81.0,63.0,0,1
293,R5FworVXyW0,1,1,0,8.957647059,2,34,29,1,0,5,153,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,2.0,1.0,0,1
294,91ixIPtg90Q,1,1,1,19.66546875,2,64,46,3,0,4,106,53.0,0.9157408831152817,822.0,243.0,168.0,0.0,48.0,58.0,89.0,0,0
295,xDmxMz688As,1,1,0,13.77301863,9,173,125,4,0,29,127,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,7.0,3.0,1,1
296,KJLfx6GG03k,1,1,1,18.19802083,3,32,29,1,0,5,71,26.0,0.9157408831152817,418.0,186.0,48.0,0.0,23.0,15.0,34.0,1,0
297,AAPhWbG_zLs,1,0,0,0.0,0,0,0,0,0,0,119,67.0,0.9157408831152817,1079.0,368.0,191.0,0.0,69.0,28.0,40.0,0,1
298,G8svzYKU40E,1,1,0,9.475,2,20,19,2,0,5,353,17.0,0.9157408831152817,119.0,89.0,16.0,0.0,3.0,10.0,10.0,1,1
299,iuQnWadkBKw,1,1,1,12.8265,1,20,20,3,0,5,142,34.0,0.9157408831152817,487.0,194.0,67.0,0.0,17.0,15.0,5.0,1,1
300,RAfoWVy6XhM,1,1,1,8.984285714,1,7,7,1,0,0,115,59.0,0.9157408831152817,992.0,379.0,128.0,0.0,58.0,21.0,27.0,1,1
301,bLgEKIYmBOg,1,0,0,0.0,0,0,0,0,0,0,127,47.0,0.9157408831152817,891.0,338.0,109.0,0.0,57.0,45.0,48.0,1,1
302,oFeKF1dILGY,1,1,1,5.544,2,25,25,2,0,5,153,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,57.0,83.0,1,1
303,9uUXgMNS23k,1,1,0,11.8845,1,20,19,1,0,3,129,22.0,0.9157408831152817,469.0,165.0,64.0,0.0,28.0,14.0,7.0,0,1
304,0_XOaS66TcM,1,1,0,272.1746746,1,507,233,5,0,33,149,28.0,0.9157408831152817,293.0,171.0,34.0,0.0,16.0,78.0,81.0,1,1
305,CKlSFlnmDcY,1,1,1,8.395517241,2,29,26,2,0,2,289,31.0,0.9157408831152817,484.0,225.0,64.0,0.0,14.0,24.0,17.0,1,1
306,cE4AtrVEz1Y,1,1,1,15.15586957,2,46,38,2,0,4,206,30.0,0.9157408831152817,539.0,221.0,97.0,0.0,47.0,7.0,10.0,1,1
307,jKrSV5cX9rI,1,1,1,7.108,2,30,28,1,0,6,229,38.0,0.9157408831152817,586.0,199.0,116.0,0.0,47.0,16.0,4.0,1,1
308,ImrjXLooqi0,1,1,1,15.45875107,7,167,118,7,0,22,290,34.0,0.9157408831152817,620.0,245.0,104.0,0.0,42.0,38.0,15.0,1,1
309,QSbU-AI5vuE,1,1,1,12.18652174,1,23,22,2,0,4,193,19.0,0.9157408831152817,67.0,43.0,7.0,0.0,2.0,32.0,18.0,1,1
310,sO8s69V8al8,1,1,1,16.56923077,3,78,55,3,0,13,120,33.0,0.9157408831152817,450.0,221.0,67.0,0.0,26.0,63.0,38.0,1,1
311,HUWy9V-of-0,1,1,1,16.029375,5,144,101,5,0,21,75,16.0,0.9157408831152817,205.0,115.0,23.0,0.0,5.0,4.0,5.0,1,0
312,jL5mNay_Xt0,1,1,0,22.75084866,7,202,136,5,0,26,113,22.0,0.9157408831152817,372.0,194.0,48.0,0.0,19.0,8.0,3.0,1,1
313,4YGWbAosr-c,1,0,1,0.0,0,0,0,0,0,0,284,50.0,0.9157408831152817,729.0,265.0,90.0,0.0,44.0,31.0,27.0,1,1
314,wOIZEz0hAY4,1,1,1,12.74261006,29,759,327,12,0,153,263,5.0,0.966786375,75.0,54.0,14.0,0.0,7.0,34.0,38.0,1,1
315,AM5MgWN5C8c,1,1,1,9.266315789,6,57,49,3,0,10,67,27.310344827586206,0.9157408831152817,412.0959051724138,172.7176724137931,63.3739224137931,0.057112068965517244,23.773706896551722,5.0,1.0,0,1
316,PMjtbvqlqso,1,1,1,11.58510736,8,163,115,6,0,22,312,54.0,0.956474726,1049.0,388.0,114.0,1.0,79.0,11.0,7.0,1,1
317,K2BHxaajpcs,1,1,1,11.33752809,5,89,73,5,0,13,301,5.0,0.975071505,129.0,76.0,22.0,0.0,13.0,21.0,3.0,1,1
318,JzqLU9O1RWM,1,1,1,24.35833333,2,90,62,2,0,9,226,47.0,0.850293293,408.0,167.0,61.0,0.0,20.0,23.0,35.0,0,0
319,V_WaqwJ96uU,1,1,1,13.03673077,4,104,72,1,0,10,173,41.0,0.9157408831152817,715.0,281.0,107.0,0.0,46.0,44.0,14.0,1,1
320,69HCEUzFXgU,1,1,1,53.5230303,1,99,71,3,0,12,82,56.0,0.9157408831152817,894.0,288.0,149.0,0.0,48.0,28.0,33.0,0,0
321,gdM1ph62zno,1,0,1,0.0,0,0,0,0,0,0,267,11.0,0.966488441,96.0,64.0,16.0,0.0,3.0,31.0,27.0,1,1
322,HHxsg3XmKSQ,1,1,1,11.58151435,16,331,190,10,0,65,101,56.0,0.95434745,974.0,358.0,161.0,0.0,58.0,52.0,34.0,1,1
323,43JdUcz1Y10,1,1,0,19.60164474,4,152,110,4,0,13,217,16.0,0.969722122,266.0,130.0,32.0,0.0,17.0,16.0,11.0,1,0
